cliente_id,idade,renda_mensal,gasto_mensal,frequencia_compra,ticket_medio,tempo_cliente_anos,score_engajamento,canal,regiao,plano,data_cadastro,segmento_latente
718,24.0,5193.18,1275.19,9.4,136.04,2.5,33.6,Aplicativo,Sudeste,Básico,2023-07-05,Jovem digital
719,42.0,9553.96,580.57,1.6,363.25,9.2,19.5,Loja física,Sul,Premium,2024-12-20,Tradicional
720,35.0,10591.48,2563.65,6.4,402.03,6.2,22.8,Marketplace,Sudeste,Básico,2023-06-29,Alto valor
721,38.0,3551.56,773.95,3.2,244.33,2.6,7.9,Loja física,Sudeste,Premium,2022-01-29,Tradicional
722,47.0,6876.04,465.46,3.2,145.68,8.4,27.9,Loja física,Nordeste,Básico,2024-01-31,Tradicional
723,21.0,4149.49,1736.56,13.2,131.85,6.1,33.4,Loja física,Sudeste,Premium,2026-06-27,Jovem digital
724,53.0,11846.49,3517.77,8.0,437.04,11.1,28.4,Loja física,Sudeste,Básico,2023-02-10,Alto valor
725,26.0,7429.66,1321.42,6.6,200.37,5.5,24.3,Aplicativo,Centro-Oeste,Básico,2022-09-28,Jovem digital
726,33.0,2786.08,1066.89,9.4,113.61,5.6,45.7,Site,Sudeste,Básico,2026-03-22,Jovem digital
727,26.0,2686.44,1523.23,12.5,121.97,10.2,46.7,Loja física,Sul,Básico,2026-03-02,Jovem digital
728,30.0,3291.62,1144.51,11.2,102.04,6.1,44.3,Site,Nordeste,Premium,2025-11-17,Jovem digital
729,41.0,12401.81,921.1,5.2,178.08,9.1,26.7,Marketplace,Nordeste,Premium,2026-06-21,Tradicional
730,45.0,4333.01,398.79,2.8,140.33,6.7,27.0,Site,Sudeste,Premium,2026-07-16,Tradicional
731,25.0,5459.93,1710.84,12.4,137.46,7.1,33.1,Aplicativo,Sul,Premium,2026-03-16,Jovem digital
732,22.0,3609.31,1259.71,11.7,107.85,1.7,43.0,Aplicativo,Sul,Premium,2026-06-01,Jovem digital
733,26.0,4752.47,1438.26,10.1,142.01,4.5,34.2,Loja física,Sudeste,VIP,2025-05-29,Jovem digital
734,35.0,4002.68,1699.92,13.9,121.87,3.9,53.9,Aplicativo,Nordeste,Premium,2023-06-10,Jovem digital
735,20.0,3084.8,988.26,8.9,110.84,3.5,24.4,Loja física,Norte,Básico,2024-02-06,Jovem digital
736,43.0,7816.18,1032.03,7.3,142.17,10.6,34.7,Aplicativo,Sudeste,Básico,2023-09-29,Tradicional
737,25.0,2344.46,1269.7,11.2,113.6,4.1,37.6,Site,Sudeste,Premium,2024-05-01,Jovem digital
738,28.0,7574.84,2045.3,14.1,145.04,7.5,43.3,Loja física,Nordeste,Premium,2025-03-13,Jovem digital
739,22.0,3638.04,1170.04,10.8,108.71,8.7,32.4,Site,Sudeste,Premium,2023-02-09,Jovem digital
740,48.0,7234.6,970.18,3.0,319.03,8.2,14.3,Loja física,Nordeste,Básico,2022-01-27,Tradicional
741,28.0,2588.15,1325.57,10.9,121.93,8.1,43.4,Aplicativo,Sudeste,Premium,2024-10-04,Jovem digital
742,32.0,3821.3,1546.42,13.1,118.32,7.5,42.2,Site,Sudeste,Básico,2026-07-20,Jovem digital
743,40.0,9537.17,4095.73,10.2,399.77,7.5,37.1,Site,Nordeste,Básico,2025-12-11,Alto valor
744,29.0,6384.56,1897.86,13.6,139.12,7.7,35.0,Marketplace,Norte,Premium,2022-01-19,Jovem digital
745,37.0,10926.93,1019.97,6.0,170.98,11.1,28.3,Aplicativo,Sudeste,Premium,2024-09-28,Tradicional
746,39.0,7020.52,821.71,2.0,412.49,5.7,21.0,Aplicativo,Centro-Oeste,Básico,2024-06-07,Tradicional
747,22.0,4659.25,1294.8,9.7,133.54,3.0,38.3,Loja física,Sudeste,Básico,2023-12-12,Jovem digital
748,38.0,6193.09,1187.97,8.4,141.41,4.7,30.2,Marketplace,Sudeste,Premium,2025-01-23,Tradicional
749,51.0,14879.08,4806.07,9.7,496.06,11.0,44.2,Loja física,Sul,Básico,2023-12-15,Alto valor
750,43.0,14632.86,4179.49,4.4,959.46,10.3,18.8,Loja física,Sudeste,Básico,2026-03-09,Alto valor
751,37.0,4295.24,1197.26,5.7,210.51,5.7,37.0,Site,Nordeste,Premium,2026-02-26,Jovem digital
752,22.0,3488.06,1501.87,12.6,119.51,0.3,54.6,Site,Sudeste,Premium,2024-12-12,Jovem digital
753,25.0,3501.51,1275.49,11.3,112.73,3.9,39.9,Loja física,Sul,Básico,2024-02-06,Jovem digital
754,35.0,5882.8,764.0,5.6,136.16,8.0,47.1,Loja física,Sudeste,Básico,2024-09-25,Tradicional
755,33.0,8745.35,623.8,1.0,623.8,6.3,5.1,Loja física,Nordeste,Premium,2026-02-13,Tradicional
756,24.0,4377.92,1754.39,12.4,141.44,5.8,34.1,Loja física,Centro-Oeste,Básico,2023-05-18,Jovem digital
757,23.0,4949.7,1116.26,11.5,97.15,4.1,33.7,Loja física,Sudeste,Básico,2025-12-23,Jovem digital
758,62.0,9465.39,3567.58,8.8,403.62,12.3,39.5,Aplicativo,Sudeste,Básico,2024-09-15,Alto valor
759,28.0,3656.85,1148.7,13.1,87.9,6.7,65.7,Aplicativo,Norte,Básico,2022-04-17,Jovem digital
760,43.0,5488.42,769.18,3.8,203.44,9.1,20.0,Marketplace,Sudeste,Premium,2025-06-07,Tradicional
761,53.0,5863.96,839.71,6.4,131.1,9.2,23.4,Site,Nordeste,Básico,2022-12-05,Tradicional
762,23.0,3907.34,1175.66,10.3,114.68,6.4,31.3,Aplicativo,Sul,VIP,2024-05-12,Jovem digital
763,29.0,4485.21,802.0,7.0,114.19,7.1,38.7,Site,Centro-Oeste,Básico,2026-05-09,Jovem digital
764,29.0,3342.79,1553.31,11.8,132.14,3.9,47.9,Site,Sudeste,Premium,2025-07-27,Jovem digital
765,40.0,9548.25,3838.82,11.3,338.26,8.2,40.0,Loja física,Sudeste,Básico,2025-03-15,Alto valor
766,25.0,3233.55,978.81,9.7,100.66,7.3,22.9,Loja física,Sudeste,Premium,2022-04-27,Jovem digital
767,31.0,3379.05,1424.88,13.7,103.75,8.9,42.9,Aplicativo,Sudeste,VIP,2025-12-07,Jovem digital
768,22.0,3727.43,910.2,4.4,205.02,6.1,34.4,Site,Sudeste,Básico,2023-07-15,Jovem digital
769,26.0,5291.03,1437.37,6.3,228.73,3.4,28.5,Aplicativo,Norte,Básico,2022-03-25,Jovem digital
770,51.0,9463.24,1143.71,4.9,233.17,6.7,23.3,Marketplace,Sudeste,VIP,2026-05-24,Tradicional
771,20.0,5128.11,986.63,9.1,108.75,3.9,46.8,Aplicativo,Sudeste,VIP,2022-11-15,Jovem digital
772,35.0,6510.79,804.02,3.5,228.66,7.1,34.8,Site,Sudeste,VIP,2023-06-25,Tradicional
773,30.0,3433.82,907.71,7.5,121.51,5.8,29.0,Site,Sudeste,Básico,2022-08-26,Tradicional
774,42.0,14985.61,4540.77,10.0,452.31,4.9,35.9,Site,Sul,Básico,2024-11-05,Alto valor
775,28.0,5707.2,1409.69,9.2,153.67,3.2,26.7,Site,Sudeste,Básico,2025-12-22,Jovem digital
776,49.0,13746.25,3888.97,7.2,538.61,3.5,23.6,Loja física,Nordeste,Premium,2024-05-19,Alto valor
777,44.0,4745.87,595.22,6.4,92.38,0.6,8.2,Site,Nordeste,Básico,2025-12-24,Tradicional
778,26.0,3866.72,966.33,11.9,81.24,5.3,30.1,Aplicativo,Sudeste,Básico,2026-04-16,Jovem digital
779,51.0,5305.29,749.54,7.2,104.16,14.0,24.6,Site,Nordeste,Premium,2025-12-29,Tradicional
780,49.0,27673.13,6527.44,7.4,876.72,12.5,46.0,Site,Sudeste,Básico,2022-09-30,Alto valor
781,27.0,4718.08,1640.34,11.2,146.79,3.5,25.2,Aplicativo,Sudeste,Premium,2022-12-11,Jovem digital
782,44.0,10947.98,3426.58,6.7,509.69,8.1,45.5,Loja física,Centro-Oeste,Básico,2023-05-16,Alto valor
783,42.0,8043.66,817.43,7.3,111.24,4.2,21.2,Aplicativo,Centro-Oeste,Premium,2024-12-02,Tradicional
784,38.0,4224.62,896.66,8.7,103.6,4.1,44.7,Loja física,Sudeste,Básico,2025-12-12,Tradicional
785,52.0,9768.7,3574.21,8.0,446.91,6.0,28.3,Aplicativo,Sul,Premium,2023-06-08,Alto valor
786,26.0,5676.2,1686.41,16.8,100.5,5.1,43.9,Loja física,Sudeste,Básico,2025-01-18,Jovem digital
787,42.0,11326.76,4401.44,11.2,392.55,7.1,52.4,Aplicativo,Sul,Básico,2022-11-10,Alto valor
788,26.0,4243.21,1467.57,9.0,163.82,6.2,45.6,Site,Nordeste,Básico,2024-06-26,Jovem digital
789,46.0,13802.17,3999.66,9.2,433.92,9.6,31.9,Aplicativo,Sudeste,Premium,2025-07-27,Alto valor
790,42.0,6520.65,1164.43,6.4,181.05,6.8,24.8,Site,Centro-Oeste,Básico,2023-10-23,Tradicional
791,30.0,5259.38,1297.56,10.5,123.57,6.2,31.7,Aplicativo,Nordeste,Básico,2022-09-30,Jovem digital
792,49.0,6842.65,647.06,2.4,265.27,5.9,13.4,Loja física,Sudeste,Premium,2023-11-19,Tradicional
793,27.0,3640.63,1702.6,14.7,115.79,2.6,48.1,Site,Centro-Oeste,Básico,2025-06-28,Jovem digital
794,34.0,4521.5,1233.89,11.2,110.13,3.1,34.5,Marketplace,Nordeste,Básico,2026-04-13,Jovem digital
795,27.0,4215.38,1061.38,7.6,139.98,7.2,16.9,Loja física,Sudeste,Básico,2024-10-27,Jovem digital
796,25.0,4715.52,1389.32,12.2,114.32,4.8,37.5,Site,Sul,Básico,2025-01-27,Jovem digital
797,29.0,3991.24,811.35,3.8,212.07,1.7,19.2,Loja física,Centro-Oeste,Básico,2023-12-03,Jovem digital
798,32.0,2622.63,1641.88,11.3,145.53,6.2,39.7,Aplicativo,Norte,Básico,2026-04-03,Jovem digital
799,38.0,6504.19,990.01,2.7,373.2,4.2,10.4,Site,Sudeste,Básico,2025-12-25,Tradicional
800,43.0,6591.56,1036.3,7.4,139.33,11.5,28.7,Site,Nordeste,Básico,2026-06-14,Tradicional
801,37.0,5352.79,667.15,5.9,113.25,5.6,19.5,Loja física,Centro-Oeste,Premium,2025-12-14,Tradicional
802,18.0,4137.85,1511.08,7.3,207.01,6.2,40.6,Aplicativo,Norte,Premium,2024-07-03,Jovem digital
803,50.0,11227.82,2560.24,6.6,387.76,11.0,23.9,Site,Sudeste,Básico,2026-05-25,Alto valor
804,35.0,8817.15,1241.47,9.0,137.68,4.5,38.3,Loja física,Sul,Básico,2024-10-16,Tradicional
805,27.0,3721.53,1660.44,8.6,192.88,5.9,33.2,Site,Centro-Oeste,Premium,2024-10-02,Jovem digital
806,26.0,7594.78,1516.05,14.5,104.67,6.9,53.7,Aplicativo,Sudeste,Básico,2025-01-02,Jovem digital
807,39.0,5317.95,720.16,4.9,148.3,7.4,17.6,Site,Sudeste,Premium,2022-11-07,Tradicional
808,42.0,3106.39,1486.35,11.6,128.44,8.4,41.9,Loja física,Sul,Básico,2025-11-04,Jovem digital
809,44.0,6718.44,749.05,3.1,240.13,4.7,15.0,Aplicativo,Sul,Básico,2023-08-30,Tradicional
810,53.0,16657.86,5139.8,9.1,562.32,10.1,35.4,Site,Nordeste,Básico,2025-01-06,Alto valor
811,32.0,4284.68,1085.36,8.1,134.48,5.2,33.1,Marketplace,Sudeste,Premium,2025-11-12,Jovem digital
812,26.0,4507.49,1142.01,9.8,116.48,6.4,40.8,Marketplace,Nordeste,Básico,2022-07-11,Jovem digital
813,41.0,8843.42,2493.47,7.5,331.13,9.5,51.4,Aplicativo,Sudeste,Básico,2023-05-19,Alto valor
814,36.0,5775.54,722.8,2.6,278.5,8.4,20.0,Site,Nordeste,Básico,2026-04-25,Tradicional
815,31.0,3601.12,1400.31,9.9,141.34,7.0,22.8,Aplicativo,Sudeste,Premium,2023-08-27,Jovem digital
816,44.0,11676.47,4292.58,10.4,413.03,9.3,51.6,Marketplace,Sudeste,Básico,2025-01-10,Alto valor
817,53.0,20171.21,5079.91,4.0,1255.71,10.5,23.1,Site,Norte,Premium,2024-07-28,Alto valor
818,47.0,8802.51,969.3,5.7,170.15,11.6,47.1,Site,Nordeste,Básico,2025-12-25,Tradicional
819,42.0,7256.85,975.09,4.4,219.67,7.4,34.0,Aplicativo,Sudeste,Básico,2024-05-03,Tradicional
820,19.0,3609.05,1548.27,16.1,96.09,5.2,50.5,Site,Sudeste,Básico,2023-12-12,Jovem digital
821,26.0,3280.39,1220.03,11.8,103.05,7.7,50.6,Aplicativo,Sul,VIP,2022-01-28,Jovem digital
822,43.0,8385.15,991.53,3.7,264.96,6.5,14.2,Loja física,Norte,Básico,2024-03-04,Tradicional
823,31.0,5643.32,2252.38,11.4,198.42,3.2,37.9,Site,Sudeste,Básico,2024-09-05,Jovem digital
824,52.0,7165.41,750.68,3.4,219.28,9.9,27.6,Site,Norte,Premium,2025-02-25,Tradicional
825,59.0,25922.24,6446.9,11.0,588.4,9.1,52.7,Loja física,Sudeste,Básico,2025-07-28,Alto valor
826,21.0,4813.81,921.13,7.9,116.65,2.2,33.5,Aplicativo,Nordeste,Básico,2025-07-22,Jovem digital
827,46.0,7604.67,1025.91,6.6,154.83,9.2,31.5,Aplicativo,Sudeste,Básico,2024-02-07,Tradicional
828,30.0,3187.96,971.41,10.7,90.47,9.4,63.3,Site,Sudeste,Premium,2022-05-12,Jovem digital
829,35.0,19011.72,4958.7,6.5,763.61,2.9,20.1,Loja física,Centro-Oeste,Básico,2023-03-02,Alto valor
830,33.0,3531.33,1297.98,12.5,104.04,8.8,35.1,Aplicativo,Sudeste,Premium,2023-11-13,Jovem digital
831,29.0,6744.96,698.62,4.2,168.24,0.2,1.3,Loja física,Norte,Premium,2026-06-25,Tradicional
832,60.0,4112.56,523.14,5.7,91.95,8.8,39.4,Site,Sudeste,Básico,2025-07-11,Tradicional
833,32.0,4566.04,1284.05,11.9,107.47,10.5,47.9,Site,Sudeste,Básico,2026-02-04,Jovem digital
834,38.0,8584.66,1147.05,8.2,140.1,6.3,33.4,Site,Centro-Oeste,Premium,2026-07-18,Tradicional
835,37.0,7195.7,1055.82,9.4,112.69,7.1,32.3,Aplicativo,Nordeste,Premium,2022-08-11,Tradicional
836,56.0,5205.44,839.41,4.9,170.47,10.9,24.3,Aplicativo,Sudeste,Premium,2022-01-20,Tradicional
837,47.0,5164.9,841.39,3.5,237.49,4.2,9.4,Loja física,Sul,Básico,2024-08-17,Tradicional
838,57.0,24335.5,5987.77,11.6,515.84,9.5,50.0,Site,Sudeste,Premium,2023-03-19,Alto valor
839,42.0,9748.36,862.08,6.3,137.2,7.6,27.2,Site,Centro-Oeste,Premium,2025-12-23,Tradicional
840,36.0,7533.66,840.23,4.7,179.5,11.1,30.8,Marketplace,Sudeste,VIP,2024-02-17,Tradicional
841,32.0,5194.58,1271.73,14.3,88.78,3.5,49.9,Aplicativo,Sul,Básico,2022-01-16,Jovem digital
842,51.0,18734.2,4059.58,4.9,820.64,7.7,20.7,Site,Sudeste,Premium,2023-01-08,Alto valor
843,37.0,6542.45,1300.76,7.9,164.03,4.8,17.9,Site,Nordeste,Premium,2023-07-26,Tradicional
844,37.0,7612.33,978.71,6.0,162.96,4.6,11.2,Aplicativo,Centro-Oeste,Premium,2022-02-15,Tradicional
845,29.0,4572.83,1947.6,15.2,127.97,8.6,80.2,Marketplace,Nordeste,Premium,2023-06-15,Jovem digital
846,42.0,19349.78,5120.52,9.8,523.32,7.6,50.2,Marketplace,Sudeste,Premium,2024-06-21,Alto valor
847,33.0,4427.1,1478.42,11.5,128.54,5.1,51.4,Aplicativo,Sudeste,Básico,2026-02-02,Jovem digital
848,28.0,6345.1,526.29,3.8,138.6,4.7,11.6,Marketplace,Sudeste,Básico,2024-12-21,Tradicional
849,34.0,4836.84,1322.84,10.9,121.08,5.3,39.2,Aplicativo,Centro-Oeste,Básico,2022-06-05,Jovem digital
850,51.0,20600.38,4785.95,6.3,754.16,7.5,21.6,Marketplace,Sudeste,Premium,2023-11-27,Alto valor
851,31.0,2442.46,1156.6,10.9,106.54,3.4,26.1,Loja física,Sul,Básico,2025-07-09,Jovem digital
852,26.0,3649.64,1802.53,11.3,158.9,5.1,35.4,Aplicativo,Sudeste,Premium,2023-09-11,Jovem digital
853,47.0,16467.65,4541.48,12.0,378.79,7.3,55.3,Site,Norte,VIP,2024-07-30,Alto valor
854,62.0,15025.57,4863.44,11.6,420.58,8.2,51.2,Loja física,Sul,VIP,2026-07-06,Alto valor
855,29.0,4123.52,1310.15,9.4,138.79,6.3,28.1,Aplicativo,Sul,Premium,2022-08-19,Jovem digital
856,51.0,6474.48,730.31,4.4,164.85,9.2,21.8,Site,Centro-Oeste,Premium,2024-03-09,Tradicional
857,52.0,9387.23,786.91,3.8,207.13,7.5,26.3,Site,Norte,Básico,2024-10-16,Tradicional
858,52.0,24455.63,5237.13,10.3,508.86,8.4,36.3,Aplicativo,Sul,Básico,2025-08-27,Alto valor
859,26.0,3236.57,1633.43,10.3,158.11,10.5,44.3,Aplicativo,Nordeste,Básico,2025-10-31,Jovem digital
860,33.0,3999.39,649.57,3.5,185.14,11.3,27.3,Aplicativo,Sul,Premium,2023-04-26,Tradicional
861,49.0,7411.53,630.51,7.1,88.6,6.0,31.6,Loja física,Sudeste,Básico,2024-02-20,Tradicional
862,54.0,5919.04,591.58,6.3,93.65,6.8,29.2,Site,Sudeste,Básico,2025-10-20,Tradicional
863,49.0,16178.07,3847.61,10.3,373.14,5.9,32.8,Site,Nordeste,Premium,2025-11-03,Alto valor
864,44.0,4693.75,884.0,5.9,149.58,10.2,25.6,Aplicativo,Nordeste,Básico,2025-10-09,Tradicional
865,33.0,3615.67,1804.33,13.3,135.48,5.6,37.6,Aplicativo,Sudeste,Premium,2025-01-21,Jovem digital
866,37.0,18247.0,4711.5,9.9,475.09,7.6,26.3,Loja física,Sudeste,Básico,2023-03-24,Alto valor
867,41.0,20283.26,4578.34,5.6,817.42,12.0,30.2,Aplicativo,Nordeste,Premium,2023-09-08,Alto valor
868,49.0,18859.61,4263.02,6.7,631.86,8.3,36.8,Loja física,Sudeste,Básico,2025-01-01,Alto valor
869,27.0,5567.1,1550.43,16.7,92.74,7.4,48.0,Site,Nordeste,Premium,2023-03-02,Jovem digital
870,29.0,3098.3,1271.94,13.5,93.89,7.1,51.4,Loja física,Nordeste,Premium,2025-02-14,Jovem digital
871,39.0,5446.76,796.58,4.9,163.81,5.8,27.8,Site,Sudeste,Básico,2024-05-11,Tradicional
872,29.0,4193.22,1344.46,7.7,175.17,8.5,18.5,Loja física,Sudeste,Básico,2024-01-11,Jovem digital
873,49.0,21754.17,4266.4,6.6,647.94,6.4,25.2,Aplicativo,Sudeste,VIP,2023-08-18,Alto valor
874,27.0,6037.27,1530.21,11.4,134.2,8.8,57.9,Marketplace,Sudeste,Básico,2025-07-17,Jovem digital
875,37.0,11013.61,836.78,3.1,265.92,5.6,20.6,Aplicativo,Sul,Premium,2024-02-18,Tradicional
876,53.0,8282.32,3683.65,10.5,349.19,7.8,26.0,Aplicativo,Nordeste,Básico,2023-05-29,Alto valor
877,31.0,4910.41,1197.76,10.6,113.03,3.8,41.6,Site,Centro-Oeste,Premium,2023-10-04,Jovem digital
878,26.0,3196.38,1577.2,12.2,129.12,3.5,34.9,Aplicativo,Sudeste,Básico,2024-03-20,Jovem digital
879,56.0,7266.92,866.09,6.7,129.96,8.2,35.4,Site,Nordeste,Premium,2024-10-29,Tradicional
880,40.0,7492.51,874.24,4.3,203.11,1.7,9.5,Loja física,Sudeste,Premium,2026-07-14,Tradicional
881,36.0,4989.39,930.49,6.1,151.45,6.2,25.5,Loja física,Nordeste,Básico,2023-07-24,Tradicional
882,36.0,7948.53,841.99,4.0,208.36,5.7,14.6,Site,Sudeste,Básico,2022-10-26,Tradicional
883,59.0,19422.77,5827.46,9.6,607.55,11.4,42.5,Marketplace,Sul,Premium,2026-06-24,Alto valor
884,38.0,4835.77,606.67,3.7,163.96,8.1,16.3,Site,Sul,Premium,2022-09-05,Tradicional
885,18.0,3963.01,1465.98,9.6,152.09,3.0,30.8,Aplicativo,Sudeste,VIP,2026-02-20,Jovem digital
886,29.0,3549.79,1603.97,12.5,128.58,4.9,33.9,Loja física,Norte,Premium,2022-08-26,Jovem digital
887,23.0,3658.44,756.11,5.4,139.08,4.7,25.9,Aplicativo,Sudeste,Premium,2023-09-01,Jovem digital
888,23.0,4288.13,1141.47,8.6,132.17,8.7,37.8,Aplicativo,Sudeste,Premium,2026-07-27,Jovem digital
889,21.0,4406.13,1575.19,12.1,130.57,3.1,27.0,Aplicativo,Nordeste,VIP,2022-10-05,Jovem digital
890,44.0,4093.83,546.63,3.9,140.74,6.1,27.0,Aplicativo,Sul,Básico,2022-09-25,Tradicional
891,25.0,4289.11,1818.44,14.6,124.86,2.9,45.8,Aplicativo,Sudeste,Básico,2024-10-15,Jovem digital
892,42.0,18636.82,4453.66,9.3,479.89,4.1,34.1,Aplicativo,Sudeste,Premium,2022-11-15,Alto valor
893,31.0,4015.57,1257.27,7.5,168.19,7.0,36.9,Site,Sudeste,VIP,2022-02-10,Jovem digital
894,28.0,3940.61,1215.96,10.9,111.49,6.3,42.9,Loja física,Centro-Oeste,Básico,2025-03-07,Jovem digital
895,49.0,6415.82,875.64,5.3,165.23,11.3,38.8,Marketplace,Sul,Básico,2026-05-24,Tradicional
896,41.0,11267.02,3338.0,3.6,932.37,9.8,20.2,Aplicativo,Sudeste,Premium,2025-06-23,Alto valor
897,21.0,4358.83,1606.51,11.9,134.69,10.5,56.7,Aplicativo,Sudeste,Premium,2026-06-01,Jovem digital
898,21.0,4124.06,2043.49,15.2,134.66,4.8,52.3,Site,Centro-Oeste,Básico,2024-05-31,Jovem digital
899,32.0,4616.25,1429.07,8.5,168.38,5.7,36.4,Aplicativo,Centro-Oeste,Premium,2024-10-23,Jovem digital
900,43.0,7690.31,785.58,3.9,203.47,4.6,20.4,Site,Sudeste,Básico,2026-07-02,Tradicional
901,45.0,6998.43,765.65,5.9,130.02,9.5,39.0,Site,Nordeste,Básico,2024-04-22,Tradicional
902,20.0,6619.53,2097.5,17.2,121.78,5.2,63.7,Loja física,Sudeste,Premium,2022-03-07,Jovem digital
903,20.0,3382.41,1713.37,12.3,139.61,6.4,41.0,Aplicativo,Sudeste,Básico,2023-02-04,Jovem digital
904,34.0,6262.02,960.91,5.4,179.52,4.0,15.7,Loja física,Centro-Oeste,Premium,2024-11-04,Tradicional
905,47.0,9094.13,3886.94,9.2,420.56,8.9,38.0,Site,Centro-Oeste,Básico,2025-12-04,Alto valor
906,43.0,7340.26,658.04,4.1,158.72,8.2,16.2,Loja física,Sudeste,Premium,2024-10-11,Tradicional
907,52.0,7301.29,1156.67,5.9,196.62,9.1,20.1,Aplicativo,Centro-Oeste,Básico,2023-11-10,Tradicional
908,22.0,3598.5,1254.4,11.4,110.08,3.5,21.4,Loja física,Nordeste,VIP,2023-06-22,Jovem digital
909,31.0,3985.3,1237.01,8.5,145.21,8.9,23.9,Loja física,Nordeste,Premium,2025-02-16,Jovem digital
910,28.0,5456.43,1666.85,12.0,139.1,10.6,64.5,Aplicativo,Nordeste,Básico,2026-02-12,Jovem digital
911,47.0,6143.14,776.85,3.7,209.35,5.5,12.5,Site,Sul,VIP,2023-04-10,Tradicional
912,47.0,25759.24,6323.94,10.7,591.89,9.8,59.0,Loja física,Norte,Básico,2024-07-13,Alto valor
913,52.0,14583.68,3692.83,5.5,674.15,2.1,22.2,Aplicativo,Sudeste,Básico,2023-12-16,Alto valor
914,50.0,16142.83,4819.32,8.9,539.13,10.0,38.4,Site,Sul,VIP,2023-02-16,Alto valor
915,44.0,12054.84,4354.36,10.9,399.42,3.5,24.9,Site,Sudeste,VIP,2023-11-09,Alto valor
916,46.0,14494.11,4045.73,7.8,519.04,6.8,31.6,Loja física,Nordeste,Premium,2022-05-28,Alto valor
917,29.0,8541.04,1924.89,11.5,167.76,3.0,53.2,Aplicativo,Sudeste,VIP,2024-06-05,Jovem digital
918,19.0,3666.77,1646.53,14.1,117.01,4.2,59.8,Site,Sudeste,Básico,2022-06-29,Jovem digital
919,18.0,5072.38,1343.39,15.8,85.05,6.6,57.5,Aplicativo,Nordeste,Básico,2024-03-03,Jovem digital
920,56.0,2829.83,675.06,6.7,100.93,5.0,16.8,Site,Sudeste,Básico,2026-02-09,Tradicional
921,18.0,4758.84,1712.77,13.9,123.42,3.8,38.6,Loja física,Sudeste,Básico,2022-09-01,Jovem digital
922,53.0,13148.58,3754.12,4.3,877.7,7.7,15.2,Site,Sudeste,Premium,2023-02-23,Alto valor
923,58.0,9121.88,513.0,1.4,360.81,13.1,30.2,Site,Nordeste,Básico,2025-04-20,Tradicional
924,37.0,4030.58,741.08,5.1,145.89,8.0,37.8,Aplicativo,Sudeste,Premium,2026-02-25,Tradicional
925,20.0,5220.96,1459.76,12.5,116.76,2.2,41.7,Aplicativo,Sudeste,Básico,2026-05-17,Jovem digital
926,26.0,2433.04,1207.28,10.2,118.72,4.6,33.5,Loja física,Sul,Básico,2022-07-20,Jovem digital
927,28.0,4670.05,1420.14,11.6,122.31,9.4,58.5,Aplicativo,Norte,Premium,2023-02-04,Jovem digital
928,51.0,20670.35,5102.46,7.8,653.41,10.3,27.9,Loja física,Nordeste,Básico,2026-07-04,Alto valor
929,43.0,5353.63,681.86,5.9,114.77,5.5,24.8,Loja física,Sudeste,Premium,2024-04-25,Tradicional
930,47.0,6555.33,721.86,4.5,162.11,7.5,26.1,Marketplace,Centro-Oeste,Premium,2025-10-25,Tradicional
931,24.0,2649.21,1390.1,12.0,116.26,4.9,34.8,Aplicativo,Centro-Oeste,Premium,2022-01-25,Jovem digital
932,31.0,3619.29,1579.0,15.7,100.33,5.0,48.1,Site,Nordeste,VIP,2022-07-14,Jovem digital
933,37.0,4824.45,845.77,1.9,450.13,3.0,3.5,Aplicativo,Sul,VIP,2022-12-08,Tradicional
934,55.0,7783.65,1126.55,3.4,332.6,7.5,30.5,Marketplace,Sudeste,Básico,2022-05-24,Tradicional
935,41.0,5996.01,1009.8,7.6,133.1,10.6,50.8,Loja física,Nordeste,Premium,2026-01-29,Tradicional
936,38.0,4502.92,1226.12,10.0,122.52,6.2,38.4,Site,Sul,Básico,2025-09-05,Jovem digital
937,36.0,13720.62,4459.38,10.3,433.4,6.6,36.6,Loja física,Sudeste,Básico,2023-10-15,Alto valor
938,27.0,3178.8,1578.99,11.6,136.51,6.1,37.2,Aplicativo,Sudeste,Premium,2022-05-11,Jovem digital
939,52.0,15822.06,4468.21,6.4,697.49,13.8,35.8,Site,Sudeste,Premium,2022-06-27,Alto valor
940,18.0,4675.24,1524.85,17.4,87.51,4.7,53.5,Loja física,Sul,Premium,2023-03-15,Jovem digital
941,26.0,4190.71,1553.09,9.8,157.78,8.1,38.5,Aplicativo,Sudeste,Premium,2025-04-30,Jovem digital
942,52.0,15749.15,4425.31,9.6,461.23,7.4,41.0,Marketplace,Nordeste,Premium,2025-09-01,Alto valor
943,43.0,4381.81,1070.98,11.5,93.22,7.1,39.7,Marketplace,Nordeste,Premium,2024-06-20,Jovem digital
944,40.0,9170.72,452.86,2.6,174.43,7.3,15.0,Marketplace,Sudeste,Básico,2026-02-26,Tradicional
945,44.0,9806.3,927.28,5.1,182.67,6.0,21.0,Loja física,Sudeste,Básico,2026-04-01,Tradicional
946,18.0,4766.99,1161.84,12.7,91.82,4.2,40.4,Aplicativo,Sudeste,Básico,2025-07-07,Jovem digital
947,53.0,8178.52,1091.57,7.0,155.09,10.9,30.7,Site,Sudeste,Premium,2022-05-12,Tradicional
948,54.0,17719.77,3910.59,9.7,401.62,7.1,43.8,Aplicativo,Nordeste,Básico,2026-01-27,Alto valor
